timestamp,src_ip,target_ip,attack_label,attack_type,broker_response_latency_ms,result_code,password_length,payload_entropy,auth_attempt_rate,auth_failure_rate,auth_success_rate,unique_passwords_tried,credential_entropy,inter_arrival_mean_ms,inter_arrival_std_ms,consecutive_failures,session_attempt_count,session_failure_rate,latency_zscore
2026-05-05T17:15:44.344494,172.28.233.179,192.168.21.239,0,normal_pre_attack,5.6844,0,12,3.2516,0,0.0,0,1,3.2516,0.0,0.0,0,1,0.0,0.0
2026-05-05T17:15:45.059282,172.28.233.179,192.168.21.239,0,normal_pre_attack,3.3011,0,12,3.2516,0.1145,0.0,0.1145,1,3.2516,8735.3415,0.0,0,2,0.0,-1.0
2026-05-05T17:15:52.774266,172.28.233.179,192.168.21.239,0,normal_pre_attack,2.3696,0,12,3.2516,0.083,0.0,0.083,1,3.2516,12053.9827,3318.6412,0,3,0.0,-1.014
2026-05-05T17:16:05.850506,172.28.233.179,192.168.21.239,0,normal_pre_attack,4.1046,0,12,3.2516,0.1016,0.0,0.1016,1,3.2516,9842.076,4138.5161,0,4,0.0,0.197
2026-05-05T17:16:13.398345,172.28.233.179,192.168.21.239,0,normal_pre_attack,2.6824,0,12,3.2516,0.1079,0.0,0.1079,1,3.2516,9268.7103,3719.1036,0,5,0.0,-0.7972
2026-05-05T17:16:21.710580,172.28.233.179,192.168.21.239,0,normal_pre_attack,2.3329,0,12,3.2516,0.1089,0.0,0.1089,1,3.2516,9179.418,3331.2577,0,6,0.0,-0.9103
2026-05-05T17:16:31.985502,172.28.233.179,192.168.21.239,0,normal_pre_attack,3.9968,0,12,3.2516,0.1078,0.0,0.1078,1,3.2516,9277.7163,3048.9415,0,7,0.0,0.4484
2026-05-05T17:16:41.676424,172.28.233.179,192.168.21.239,0,normal_pre_attack,2.7292,0,12,3.2516,0.1069,0.0,0.1069,1,3.2516,9356.9903,2829.4423,0,8,0.0,-0.6241
2026-05-05T17:16:59.447193,172.28.233.179,192.168.21.239,0,normal_pre_attack,2.281,0,12,3.2516,0.1065,0.0,0.1065,1,3.2516,9387.9932,2647.9717,0,9,0.0,-0.9273
2026-05-05T17:17:05.273744,172.28.233.179,192.168.21.239,0,normal_pre_attack,2.1253,0,12,3.2516,0.1012,0.0,0.1012,1,3.2516,9876.9706,2854.0254,0,10,0.0,-0.9635
2026-05-05T17:17:15.404401,172.28.233.179,192.168.21.239,0,normal_pre_attack,2.6982,0,12,3.2516,0.1014,0.0,0.1014,1,3.2516,9861.8861,2707.9444,0,11,0.0,-0.4069
2026-05-05T17:17:23.295795,172.28.233.179,192.168.21.239,0,normal_pre_attack,2.5148,0,12,3.2516,0.1028,0.0,0.1028,1,3.2516,9724.811,2618.0576,0,12,0.0,-0.5517
2026-05-05T17:17:39.554213,172.28.233.179,192.168.21.239,0,normal_pre_attack,2.5234,0,12,3.2516,0.1037,0.0,0.1037,1,3.2516,9640.0855,2522.3011,0,13,0.0,-0.516
2026-05-05T17:17:38.459918,172.28.233.179,192.168.21.239,0,normal_pre_attack,2.2993,0,12,3.2516,0.1068,0.0,0.1068,1,3.2516,9367.5583,2600.7443,0,14,0.0,-0.7049
2026-05-05T17:17:51.956938,172.28.233.179,192.168.21.239,0,normal_pre_attack,2.8496,0,12,3.2516,0.1032,0.0,0.1032,1,3.2516,9690.7004,2763.7309,0,15,0.0,-0.1259
2026-05-05T17:18:01.642330,172.28.233.179,192.168.21.239,0,normal_pre_attack,4.3004,0,12,3.2516,0.1034,0.0,0.1034,1,3.2516,9673.8435,2670.7625,0,16,0.0,1.3126
2026-05-05T17:18:15.838817,172.28.233.179,192.168.21.239,0,normal_pre_attack,4.8602,0,12,3.2516,0.1007,0.0,0.1007,1,3.2516,9930.9329,2771.0262,0,17,0.0,1.6742
2026-05-05T17:18:30.867165,172.28.233.179,192.168.21.239,0,normal_pre_attack,3.1295,0,12,3.2516,0.0977,0.0,0.0977,1,3.2516,10236.1303,2952.4959,0,18,0.0,-0.0254
2026-05-05T17:18:43.180818,172.28.233.179,192.168.21.239,0,normal_pre_attack,2.6829,0,12,3.2516,0.0927,0.0,0.0927,1,3.2516,10788.8383,3664.1788,0,19,0.0,-0.4613
2026-05-05T17:18:57.524716,172.28.233.179,192.168.21.239,0,normal_pre_attack,3.6221,0,12,3.2516,0.0909,0.0,0.0909,1,3.2516,11006.6351,3684.2098,0,20,0.0,0.4922
2026-05-05T17:19:06.710224,172.28.233.179,192.168.21.239,0,normal_pre_attack,3.5532,0,12,3.2516,0.0942,0.0,0.0942,1,3.2516,10616.1499,4253.4492,0,21,0.0,0.4079
2026-05-05T17:19:21.642264,172.28.233.179,192.168.21.239,0,normal_pre_attack,5.1007,0,12,3.2516,0.0944,0.0,0.0944,1,3.2516,10589.9269,4225.4881,0,22,0.0,1.8502
2026-05-05T17:19:27.544398,172.28.233.179,192.168.21.239,0,normal_pre_attack,2.645,0,12,3.2516,0.0941,0.0,0.0941,1,3.2516,10627.6261,4182.1522,0,23,0.0,-0.6009
2026-05-05T17:19:34.529446,172.28.233.179,192.168.21.239,0,normal_pre_attack,6.9523,0,12,3.2516,0.0946,0.0,0.0946,1,3.2516,10569.4083,4232.0103,0,24,0.0,2.9354
2026-05-05T17:19:43.347419,172.28.233.179,192.168.21.239,0,normal_pre_attack,6.299,0,12,3.2516,0.0945,0.0,0.0945,1,3.2516,10576.9602,4229.0127,0,25,0.0,2.1179
2026-05-05T17:19:53.164350,172.28.233.179,192.168.21.239,0,normal_pre_attack,2.8765,0,12,3.2516,0.0944,0.0,0.0944,1,3.2516,10588.138,4227.1432,0,26,0.0,-0.4656
2026-05-05T17:20:01.203924,172.28.233.179,192.168.21.239,0,normal_pre_attack,5.0776,0,12,3.2516,0.0957,0.0,0.0957,1,3.2516,10451.5444,4290.8012,0,27,0.0,1.1735
2026-05-05T17:20:11.002598,172.28.233.179,192.168.21.239,0,normal_pre_attack,3.2501,0,12,3.2516,0.0952,0.0,0.0952,1,3.2516,10503.9373,4286.2198,0,28,0.0,-0.2175
2026-05-05T17:20:22.110837,172.28.233.179,192.168.21.239,0,normal_pre_attack,22.6548,0,12,3.2516,0.0964,0.0,0.0964,1,3.2516,10370.5225,4220.8502,0,29,0.0,4.9747
2026-05-05T17:20:29.806681,172.28.233.179,192.168.21.239,0,normal_pre_attack,3.9685,0,12,3.2516,0.0977,0.0,0.0977,1,3.2516,10233.888,4281.0877,0,30,0.0,-0.0586
2026-05-05T17:20:36.617258,172.28.233.179,192.168.21.239,0,normal_pre_attack,3.9644,0,12,3.2516,0.0988,0.0,0.0988,1,3.2516,10126.2793,4352.0934,0,31,0.0,-0.0587
2026-05-05T17:20:47.653194,172.28.233.179,192.168.21.239,0,normal_pre_attack,4.1034,0,12,3.2516,0.0933,0.0,0.0933,1,3.2516,10720.8306,4859.7535,0,32,0.0,-0.0197
2026-05-05T17:20:58.506935,172.28.233.179,192.168.21.239,0,normal_pre_attack,3.0279,0,12,3.2516,0.095,0.0,0.095,1,3.2516,10523.5123,5112.99,0,33,0.0,-0.3185
2026-05-05T17:21:06.363845,172.28.233.179,192.168.21.239,0,normal_pre_attack,3.2589,0,12,3.2516,0.0981,0.0,0.0981,1,3.2516,10190.759,5088.6405,0,34,0.0,-0.2483
2026-05-05T17:21:16.702610,172.28.233.179,192.168.21.239,0,normal_pre_attack,4.7297,0,12,3.2516,0.0977,0.0,0.0977,1,3.2516,10234.3818,5085.5508,0,35,0.0,0.177
2026-05-05T17:21:23.667624,172.28.233.179,192.168.21.239,0,normal_pre_attack,4.2188,0,12,3.2516,0.1008,0.0,0.1008,1,3.2516,9918.3,5041.3447,0,36,0.0,0.0258
2026-05-05T17:21:38.084163,172.28.233.179,192.168.21.239,0,normal_pre_attack,3.9442,0,12,3.2516,0.0972,0.0,0.0972,1,3.2516,10293.0724,5642.8458,0,37,0.0,-0.0556
2026-05-05T17:21:54.893472,172.28.233.179,192.168.21.239,0,normal_pre_attack,3.5665,0,12,3.2516,0.1076,0.0,0.1076,1,3.2516,9291.1268,5485.4101,0,38,0.0,-0.1678
2026-05-05T17:21:53.025383,172.28.233.179,192.168.21.239,0,normal_pre_attack,3.5081,0,12,3.2516,0.1083,0.0,0.1083,1,3.2516,9230.8133,5429.1221,0,39,0.0,-0.1833
2026-05-05T17:22:03.052087,172.28.233.179,192.168.21.239,0,normal_pre_attack,2.3696,0,12,3.2516,0.108,0.0,0.108,1,3.2516,9260.8902,5386.6085,0,40,0.0,-0.5289
2026-05-05T17:22:13.303480,172.28.233.179,192.168.21.239,0,normal_pre_attack,2.47,0,12,3.2516,0.106,0.0,0.106,1,3.2516,9433.4977,5611.5678,0,41,0.0,-0.4898
2026-05-05T17:22:22.024102,172.28.233.179,192.168.21.239,0,normal_pre_attack,3.3424,0,12,3.2516,0.1091,0.0,0.1091,1,3.2516,9169.6894,5872.2211,0,42,0.0,-0.2106
2026-05-05T17:22:36.116734,172.28.233.179,192.168.21.239,0,normal_pre_attack,2.2025,0,12,3.2516,0.1047,0.0,0.1047,1,3.2516,9554.6893,5920.3949,0,43,0.0,-0.5672
2026-05-05T17:22:42.067259,172.28.233.179,192.168.21.239,0,normal_pre_attack,2.7308,0,12,3.2516,0.106,0.0,0.106,1,3.2516,9430.8897,5955.9024,0,44,0.0,-0.3912
2026-05-05T17:22:51.995006,172.28.233.179,192.168.21.239,0,normal_pre_attack,5.4324,0,12,3.2516,0.1066,0.0,0.1066,1,3.2516,9380.5776,5955.0755,0,45,0.0,0.4836
2026-05-05T17:23:04.208553,172.28.233.179,192.168.21.239,0,normal_pre_attack,2.7058,0,12,3.2516,0.1034,0.0,0.1034,1,3.2516,9674.0517,5979.5694,0,46,0.0,-0.4085
2026-05-05T17:23:15.135262,172.28.233.179,192.168.21.239,0,normal_pre_attack,3.5784,0,12,3.2516,0.1032,0.0,0.1032,1,3.2516,9691.1673,5982.6613,0,47,0.0,-0.1174
2026-05-05T17:23:22.585043,172.28.233.179,192.168.21.239,0,normal_pre_attack,3.0813,0,12,3.2516,0.1051,0.0,0.1051,1,3.2516,9517.6379,5982.6329,0,48,0.0,-0.281
2026-05-05T17:23:37.078666,172.28.233.179,192.168.21.239,0,normal_pre_attack,3.2246,0,12,3.2516,0.1012,0.0,0.1012,1,3.2516,9878.5319,6034.3168,0,49,0.0,-0.23
2026-05-05T17:23:46.936549,172.28.233.179,192.168.21.239,0,normal_pre_attack,2.403,0,12,3.2516,0.0994,0.0,0.0994,1,3.2516,10065.3151,5975.5912,0,50,0.0,-0.5047
2026-05-05T17:23:53.698874,172.28.233.179,192.168.21.239,0,normal_pre_attack,2.4331,0,12,3.2516,0.1067,0.0,0.1067,1,3.2516,9367.8481,5531.6685,0,51,0.0,-0.4883
2026-05-05T17:24:06.239890,172.28.233.179,192.168.21.239,0,normal_pre_attack,2.6901,0,12,3.2516,0.101,0.0,0.101,1,3.2516,9904.7754,5315.1195,0,52,0.0,-0.3946
2026-05-05T17:24:20.334400,172.28.233.179,192.168.21.239,0,normal_pre_attack,2.459,0,12,3.2516,0.1016,0.0,0.1016,1,3.2516,9842.666,5348.8363,0,53,0.0,-0.47
2026-05-05T17:24:21.139887,172.28.233.179,192.168.21.239,0,normal_pre_attack,2.7182,0,12,3.2516,0.1028,0.0,0.1028,1,3.2516,9731.3689,5360.8426,0,54,0.0,-0.3745
2026-05-05T17:24:30.491827,172.28.233.179,192.168.21.239,0,normal_pre_attack,2.7912,0,12,3.2516,0.1019,0.0,0.1019,1,3.2516,9815.2152,5342.119,0,55,0.0,-0.345
2026-05-05T17:24:40.161582,172.28.233.179,192.168.21.239,0,normal_pre_attack,2.5353,0,12,3.2516,0.109,0.0,0.109,1,3.2516,9171.2946,4472.1962,0,56,0.0,-0.4321
2026-05-05T17:24:48.852715,172.28.233.179,192.168.21.239,0,normal_pre_attack,2.8172,0,12,3.2516,0.1045,0.0,0.1045,1,3.2516,9568.284,4057.949,0,57,0.0,-0.3271
2026-05-05T17:25:02.576412,172.28.233.179,192.168.21.239,0,normal_pre_attack,3.2618,0,12,3.2516,0.1042,0.0,0.1042,1,3.2516,9593.304,4085.22,0,58,0.0,-0.1637
2026-05-05T17:25:08.937871,172.28.233.179,192.168.21.239,0,normal_pre_attack,3.3455,0,12,3.2516,0.102,0.0,0.102,1,3.2516,9800.395,3777.4875,0,59,0.0,-0.1318
2026-05-05T17:25:29.078060,172.28.233.179,192.168.21.239,0,normal_pre_attack,2.4321,0,12,3.2516,0.1012,0.0,0.1012,1,3.2516,9881.5538,3967.8582,0,60,0.0,-0.4653
2026-05-05T17:25:35.439174,172.28.233.179,192.168.21.239,0,normal_pre_attack,3.2408,0,12,3.2516,0.0978,0.0,0.0978,1,3.2516,10222.4437,3444.3646,0,61,0.0,-0.1624
